number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
36,0.851206094435383,0.1680096623795854,0.6267825196293177,logloss,0.007522042924530812,0.07108657359689079,20,198,binary:logistic,0.7903577185756806,gpu_hist,COMPLETE
37,0.8554346264568452,0.005627762117407546,0.8742258306189212,logloss,0.07124204270861452,0.01495600376495795,9,146,binary:logistic,0.850684285260827,gpu_hist,COMPLETE
38,0.8252268265963334,0.024786208559343267,0.755954758684662,logloss,0.5294189495476564,0.0010151540570009403,3,222,binary:logistic,0.6118913415982145,gpu_hist,COMPLETE
39,0.8549070589479294,0.06268634558096726,0.8073604900700031,logloss,0.002449201288554613,0.0515479542064179,11,242,binary:logistic,0.6995571683951368,gpu_hist,COMPLETE
40,0.851869640596597,1.2739215262999164,0.6723887641995117,logloss,0.043402133700643636,0.005965293650118942,17,148,binary:logistic,0.8822017223550399,gpu_hist,COMPLETE
41,0.856799768929916,0.20100543108308452,0.5305102062495954,logloss,0.0010196548671559953,0.03553817926601477,7,269,binary:logistic,0.498984046332589,gpu_hist,COMPLETE
42,0.8569024140816508,0.10386561122320004,0.5274521832191723,logloss,0.0013426162081089012,0.03432417897593492,7,274,binary:logistic,0.5700509546139413,gpu_hist,COMPLETE
43,0.8552526508537699,0.4065565187390911,0.5184568917689312,logloss,0.0011391378896984784,0.07390806025437383,7,279,binary:logistic,0.49885927974147837,gpu_hist,COMPLETE
44,0.8559741652159634,0.09735316729658393,0.41739193827044063,logloss,0.0010182174751545952,0.020088674210804906,7,210,binary:logistic,0.5075155346190582,gpu_hist,COMPLETE
45,0.8568440577306646,0.20699049681571058,0.36749305937755805,logloss,0.0017572346428775263,0.03507880434275771,7,287,binary:logistic,0.5674436042138127,gpu_hist,COMPLETE
46,0.8565247145252677,0.03035689428795261,0.3647941714042049,logloss,0.0017031583510500807,0.0557126874360428,7,290,binary:logistic,0.5538587239068832,gpu_hist,COMPLETE
47,0.8569151135818653,0.061472744220113756,0.316917608388684,logloss,0.003081205508557351,0.038521780531107094,7,263,binary:logistic,0.4296850038137992,gpu_hist,COMPLETE
48,0.8569615856326508,0.20986254908776344,0.3206242231642833,logloss,0.0032201640129294277,0.036539178693654924,7,225,binary:logistic,0.5609741923139788,gpu_hist,COMPLETE
49,0.8566219145269104,0.21828801018145796,0.30020990255291113,logloss,0.0026110190898677834,0.04578062555405771,7,165,binary:logistic,0.4224511224179113,gpu_hist,COMPLETE
50,0.8548783554974442,0.01264598130060521,0.34445988760501967,logloss,0.0018128463236326603,0.0389519820528773,13,125,binary:logistic,0.4423083431209589,gpu_hist,COMPLETE
51,0.8548096858962837,0.09323832029587058,0.3750720843818239,logloss,0.0035170824388149435,0.08714777160103465,7,262,binary:logistic,0.5588759967493288,gpu_hist,COMPLETE
52,0.8567578550292076,0.21656951091366888,0.4355262733978085,logloss,0.0030968355965104856,0.037058847704453286,7,265,binary:logistic,0.6168340294570706,gpu_hist,COMPLETE
53,0.856544144975596,0.11756032081252053,0.4509345346972707,logloss,5.5372970742909455,0.024574692594732307,7,248,binary:logistic,0.5103353884515627,gpu_hist,COMPLETE
54,0.8562317562203166,0.30562150001508676,0.33278124397139525,logloss,0.0031467843090206534,0.061554637968867745,7,222,binary:logistic,0.610877061456958,gpu_hist,COMPLETE
55,0.8569814298829861,0.1872233472222621,0.405097835182179,logloss,0.005231497581969033,0.03738948192812668,7,266,binary:logistic,0.5648320382521332,gpu_hist,COMPLETE
56,0.8568328730804755,0.04682973251746897,0.39886507989563724,logloss,0.0016590543261356258,0.04739937630326019,5,286,binary:logistic,0.5653790297548095,gpu_hist,COMPLETE
57,0.8568283989304,0.05058043188356247,0.3877449770060749,logloss,0.005114407047765599,0.04444329117667974,5,284,binary:logistic,0.5677312427135516,gpu_hist,COMPLETE
58,0.8564227020735438,0.04394359725125431,0.40633852388086933,logloss,0.0016414960350200727,0.08651370595800542,5,254,binary:logistic,0.6664005496526731,gpu_hist,COMPLETE
59,0.8568618523809653,0.02600227125092175,0.3444653036120093,logloss,0.0057757625651327065,0.05224424814736791,5,287,binary:logistic,0.4555226536753081,gpu_hist,COMPLETE
60,0.849616807958524,0.009294656382198622,0.33719964895494514,logloss,0.005888895146782475,0.0024575624105193476,15,229,binary:logistic,0.4589641249930139,gpu_hist,COMPLETE
61,0.8568846074813499,0.025347552967772028,0.322411426764063,logloss,0.002106596778575127,0.05111228051912161,5,288,binary:logistic,0.5248722424111647,gpu_hist,COMPLETE
62,0.8568370172305455,0.021893473191351674,0.3188930431626916,logloss,0.011284466979168368,0.05958690433755836,5,290,binary:logistic,0.4242787165561481,gpu_hist,COMPLETE
63,0.8563929888230415,0.06594969945017681,0.3576502329636677,logloss,0.006216720651790658,0.0754456610815673,5,247,binary:logistic,0.5236841027468205,gpu_hist,COMPLETE
64,0.8541499471851342,0.007519043902784998,0.4495996179164825,logloss,0.002247387638174727,0.05091240641498755,17,265,binary:logistic,0.4493710060058994,gpu_hist,COMPLETE
65,0.8566544032274594,0.0786231603703172,0.31769468035863985,logloss,0.0038401555812194055,0.04173902019704103,5,258,binary:logistic,0.5414661435685124,gpu_hist,COMPLETE
66,0.8540101375327713,0.028952927312045584,0.3549854366378548,logloss,0.0013496408855921045,0.03449508829693346,3,37,binary:logistic,0.4790107080217172,gpu_hist,COMPLETE
67,0.8567196378785619,0.0045049863328028746,0.4859982854147243,logloss,2.2236055257592406,0.025120964746154814,20,281,binary:logistic,0.6305168370428598,gpu_hist,COMPLETE
68,0.8558457087137925,0.01391896809929552,0.3837184926321605,logloss,0.0020920987436306537,0.019595018883857895,7,300,binary:logistic,0.4261851196527549,gpu_hist,COMPLETE
69,0.853952959381805,0.12332908788052184,0.3232428727852416,logloss,0.004314437574727363,0.05225573464889798,11,87,binary:logistic,0.6046051574314022,gpu_hist,COMPLETE
70,0.850673665026385,0.033103241867647175,0.3014228136450851,logloss,0.010165814205117191,0.012118796294538775,5,272,binary:logistic,0.5273632204413853,gpu_hist,COMPLETE
71,0.8567593429292331,0.0243989399371647,0.3217412903107559,logloss,0.010291114558027606,0.06316966411516069,5,293,binary:logistic,0.4172850984666502,gpu_hist,COMPLETE
72,0.8558662984641405,0.021090930602648716,0.3716628215166371,logloss,0.003105792163162469,0.08253611818745485,5,289,binary:logistic,0.4363805465070693,gpu_hist,COMPLETE
73,0.8554738029575072,0.32320101854405375,0.3503714797590896,logloss,0.012050137659657557,0.09888323343474134,5,290,binary:logistic,0.4598483086417876,gpu_hist,COMPLETE
74,0.8561033296181464,0.018448357323224123,0.43292417515538534,logloss,0.006180429700042011,0.05840093983665504,7,277,binary:logistic,0.4077550532852681,gpu_hist,COMPLETE
75,0.855908459514853,0.10327598964524848,0.3167488432472741,logloss,0.0013475952866585257,0.04248345504458354,13,257,binary:logistic,0.49079447345725813,gpu_hist,COMPLETE
76,0.8563970227731098,0.16682426604372735,0.39759046260955977,logloss,0.004950894015520147,0.033848090453200315,15,266,binary:logistic,0.5964266998220372,gpu_hist,COMPLETE
77,0.8555718663591645,0.06550810963960658,0.3385732853083771,logloss,0.002219436490280924,0.02635021000680566,5,231,binary:logistic,0.5181325769015311,gpu_hist,COMPLETE
78,0.8556305154601558,0.03929712385606982,0.46477640314247076,logloss,0.0028401460473208187,0.06359750828530032,7,247,binary:logistic,0.46633331964980607,gpu_hist,COMPLETE
79,0.8569019717316433,0.7334393247279742,0.4190735482422686,logloss,0.008008941112439683,0.038751469236456046,7,285,binary:logistic,0.5757044875801314,gpu_hist,COMPLETE
80,0.8567274313786937,1.1518936950015384,0.3757653083114185,logloss,0.019474234928727647,0.028783864862078845,7,283,binary:logistic,0.5774730247077514,gpu_hist,COMPLETE
81,0.8565750671761188,0.011136912183037731,0.41077061529531295,logloss,0.007828334670660748,0.0555588405828408,7,298,binary:logistic,0.5443644847609751,gpu_hist,COMPLETE
82,0.8568731280311558,0.7444012324190671,0.5106318596746285,logloss,0.013649524434146439,0.03890951785342438,7,277,binary:logistic,0.6468543504871069,gpu_hist,COMPLETE
83,0.8566842669779641,0.7919546286850254,0.5493976595362008,logloss,0.003969650343161318,0.03529529165601152,7,273,binary:logistic,0.6369519062398254,gpu_hist,COMPLETE
84,0.856856921580882,3.8496323909229333,0.513593619807334,logloss,0.015604663393007381,0.03794939217319384,7,279,binary:logistic,0.5755281001959109,gpu_hist,COMPLETE
85,0.8567455107789991,4.857497478125517,0.4948443718319403,logloss,0.008360598044657601,0.046779592583498474,7,260,binary:logistic,0.6493719578056878,gpu_hist,COMPLETE
86,0.8568712492811241,1.7091433744061524,0.5041456480154421,logloss,0.014811597703402323,0.040405689464663844,7,278,binary:logistic,0.6800375190206054,gpu_hist,COMPLETE
87,0.856746925529023,2.3190630090048847,0.6036151782848258,logloss,0.02193261364135576,0.04200657970029799,7,215,binary:logistic,0.6782129670437201,gpu_hist,COMPLETE
88,0.8566667984776689,1.8197349321503657,0.5472186049837064,logloss,0.004939105089045759,0.022734358305752718,17,242,binary:logistic,0.7049395445417485,gpu_hist,COMPLETE
89,0.8564632831242296,0.666049676935925,0.5048820180356112,logloss,0.006822596822678065,0.030870797499084706,20,251,binary:logistic,0.7256350612954876,gpu_hist,COMPLETE
90,0.8564781455244805,1.6794681299362886,0.5738642065484425,logloss,0.01404528926669264,0.04956682787144954,7,269,binary:logistic,0.597701193055978,gpu_hist,COMPLETE
91,0.8569965551332418,3.026338601787374,0.46664016430728233,logloss,0.015388818485875956,0.0393903446066238,7,280,binary:logistic,0.5842658403406653,gpu_hist,COMPLETE
92,0.8568780351812388,8.063176868914617,0.4707288954738337,logloss,0.025112280566529744,0.03974486961050293,7,294,binary:logistic,0.551356423927482,gpu_hist,COMPLETE
93,0.856863139480987,8.480149499371754,0.46839064383852663,logloss,0.047229580466364475,0.040197596115678205,7,293,binary:logistic,0.5553968572594808,gpu_hist,COMPLETE
94,0.8568798970812703,3.3111722747318466,0.4532762303942719,logloss,0.027549086492728803,0.03263031479930697,7,275,binary:logistic,0.6287289280822917,gpu_hist,COMPLETE
95,0.8565866854763151,6.242087593603865,0.44934946747744176,logloss,0.02392802175986716,0.02745017221822682,7,265,binary:logistic,0.589381936882309,gpu_hist,COMPLETE
96,0.8567845338296587,3.257709366272,0.4759385749997985,logloss,0.027974722595821972,0.032079454665810796,7,273,binary:logistic,0.6211033667409552,gpu_hist,COMPLETE
97,0.8568673046310574,7.563754623550824,0.4313974461407827,logloss,0.0628304039004402,0.03719169405384705,7,262,binary:logistic,0.53519215792982,gpu_hist,COMPLETE
98,0.8551824374025833,3.266164945642944,0.5271671288843506,logloss,0.03651084150490659,0.04545934596031659,3,284,binary:logistic,0.6430711289220126,gpu_hist,COMPLETE
99,0.8558977275146716,9.696893560036605,0.44313361781810334,logloss,0.10505718045386506,0.02100182524883053,7,296,binary:logistic,0.6231658651697818,gpu_hist,COMPLETE
100,0.8564020500731947,4.589137752010231,0.4200420484772982,logloss,0.009246403859934837,0.02415071820541084,7,201,binary:logistic,0.5518969528253086,gpu_hist,COMPLETE
101,0.8568173179302127,2.620585020883317,0.4986410543640287,logloss,0.018354553662728514,0.031096747961830606,7,279,binary:logistic,0.6925023437503162,gpu_hist,COMPLETE
102,0.8567836811296443,0.9880149781156322,0.46606995388370176,logloss,0.01464176685969467,0.03933723521517853,7,275,binary:logistic,0.5706292593778519,gpu_hist,COMPLETE
103,0.8567533981791324,1.3339439726884366,0.45748935321009354,logloss,0.03334181911617003,0.03349746316158565,11,283,binary:logistic,0.6588006650299398,gpu_hist,COMPLETE
104,0.8568135231801486,0.508293636320694,0.42190751355424405,logloss,0.001307220546274434,0.044568258580987515,7,267,binary:logistic,0.6691258869195903,gpu_hist,COMPLETE
105,0.8566400227272164,1.9046566280723232,0.4828435872241334,logloss,0.016686625423084453,0.02875754121748689,7,293,binary:logistic,0.580352931724584,gpu_hist,COMPLETE
